time,01JP301D01,01JP301D05
2022-04-20 22:45:36+00:00,,18.24
2022-04-20 22:46:05+00:00,,18.24
2022-04-20 22:46:17+00:00,152.0,
2022-04-20 22:46:34+00:00,,18.24
2022-04-20 22:47:03+00:00,,18.24
2022-04-20 22:47:16+00:00,152.0,
2022-04-20 22:47:32+00:00,,18.24
2022-04-20 22:48:01+00:00,,18.24
2022-04-20 22:48:15+00:00,152.0,
2022-04-20 22:48:30+00:00,,18.24
2022-04-20 22:48:59+00:00,,18.24
2022-04-20 22:49:14+00:00,152.0,
2022-04-20 22:49:28+00:00,,18.24
2022-04-20 22:49:57+00:00,,18.36
2022-04-20 22:50:13+00:00,152.0,
2022-04-20 22:50:26+00:00,,18.24
2022-04-20 22:50:55+00:00,,18.24
2022-04-20 22:51:12+00:00,153.0,
2022-04-20 22:51:24+00:00,,18.24
2022-04-20 22:51:54+00:00,,18.24
2022-04-20 22:52:11+00:00,152.0,
2022-04-20 22:52:23+00:00,,18.24
2022-04-20 22:52:52+00:00,,18.24
2022-04-20 22:53:10+00:00,152.0,
2022-04-20 22:53:21+00:00,,18.24
2022-04-20 22:53:50+00:00,,18.24
2022-04-20 22:54:09+00:00,152.0,
2022-04-20 22:54:19+00:00,,18.24
2022-04-20 22:54:48+00:00,,18.24
2022-04-20 22:55:08+00:00,152.0,
2022-04-20 22:55:17+00:00,,18.24
2022-04-20 22:55:46+00:00,,18.24
2022-04-20 22:56:07+00:00,152.0,
2022-04-20 22:56:15+00:00,,18.24
2022-04-20 22:56:44+00:00,,18.24
2022-04-20 22:57:06+00:00,152.0,
2022-04-20 22:57:13+00:00,,18.24
2022-04-20 22:57:42+00:00,,18.24
2022-04-20 22:58:05+00:00,153.0,
2022-04-20 22:58:11+00:00,,18.24
2022-04-20 22:58:40+00:00,,18.36
2022-04-20 22:59:04+00:00,153.0,
2022-04-20 22:59:09+00:00,,18.36
2022-04-20 22:59:38+00:00,,18.24
2022-04-20 23:00:03+00:00,152.0,
2022-04-20 23:00:07+00:00,,18.24
2022-04-20 23:00:36+00:00,,18.24
2022-04-20 23:01:02+00:00,153.0,
2022-04-20 23:01:05+00:00,,18.24
2022-04-20 23:01:34+00:00,,18.24
2022-04-20 23:02:01+00:00,152.0,
2022-04-20 23:02:03+00:00,,18.12
2022-04-20 23:02:32+00:00,,18.24
2022-04-20 23:03:00+00:00,152.0,
2022-04-20 23:03:01+00:00,,18.24
2022-04-20 23:03:30+00:00,,18.12
2022-04-20 23:03:59+00:00,152.0,18.24
2022-04-20 23:04:28+00:00,,18.12
2022-04-20 23:04:57+00:00,,18.12
2022-04-20 23:04:58+00:00,151.0,
2022-04-20 23:05:26+00:00,,18.12
2022-04-20 23:05:55+00:00,,18.12
2022-04-20 23:05:57+00:00,151.0,
2022-04-20 23:06:24+00:00,,18.12
2022-04-20 23:06:53+00:00,,18.12
2022-04-20 23:06:56+00:00,151.0,
2022-04-20 23:07:22+00:00,,18.12
2022-04-20 23:07:51+00:00,,18.12
2022-04-20 23:07:55+00:00,151.0,
2022-04-20 23:08:20+00:00,,18.12
2022-04-20 23:08:49+00:00,,18.12
2022-04-20 23:08:54+00:00,151.0,
2022-04-20 23:09:18+00:00,,18.24
2022-04-20 23:09:47+00:00,,18.24
2022-04-20 23:09:53+00:00,152.0,
2022-04-20 23:10:16+00:00,,18.24
2022-04-20 23:10:45+00:00,,18.24
2022-04-20 23:10:52+00:00,152.0,
2022-04-20 23:11:14+00:00,,18.36
2022-04-20 23:11:43+00:00,,18.24
2022-04-20 23:11:51+00:00,152.0,
2022-04-20 23:12:12+00:00,,18.24
2022-04-20 23:12:41+00:00,,18.24
2022-04-20 23:12:50+00:00,152.0,
2022-04-20 23:13:10+00:00,,18.12
2022-04-20 23:13:39+00:00,,18.24
2022-04-20 23:13:49+00:00,152.0,
2022-04-20 23:14:08+00:00,,18.24
2022-04-20 23:14:37+00:00,,18.12
2022-04-20 23:14:48+00:00,152.0,
2022-04-20 23:15:06+00:00,,18.24
2022-04-20 23:15:35+00:00,,18.24
2022-04-20 23:15:47+00:00,151.0,
2022-04-20 23:16:04+00:00,,18.24
2022-04-20 23:16:33+00:00,,18.24
2022-04-20 23:16:46+00:00,152.0,
2022-04-20 23:17:02+00:00,,18.24
2022-04-20 23:17:31+00:00,,18.24
2022-04-20 23:17:45+00:00,152.0,
2022-04-20 23:18:00+00:00,,18.24
2022-04-20 23:18:29+00:00,,18.24
2022-04-20 23:18:44+00:00,152.0,
2022-04-20 23:18:58+00:00,,18.24
2022-04-20 23:19:27+00:00,,18.24
2022-04-20 23:19:43+00:00,152.0,
2022-04-20 23:19:56+00:00,,18.24
2022-04-20 23:20:25+00:00,,18.24
2022-04-20 23:20:42+00:00,152.0,
2022-04-20 23:20:54+00:00,,18.24
2022-04-20 23:21:23+00:00,,18.24
2022-04-20 23:21:41+00:00,152.0,
2022-04-20 23:21:52+00:00,,18.24
2022-04-20 23:22:21+00:00,,18.24
2022-04-20 23:22:40+00:00,152.0,
2022-04-20 23:22:50+00:00,,18.12
2022-04-20 23:23:19+00:00,,18.12
2022-04-20 23:23:39+00:00,152.0,
2022-04-20 23:23:48+00:00,,18.12
2022-04-20 23:24:17+00:00,,18.24
2022-04-20 23:24:38+00:00,152.0,
2022-04-20 23:24:46+00:00,,18.24
2022-04-20 23:25:15+00:00,,18.24
2022-04-20 23:25:37+00:00,152.0,
2022-04-20 23:25:44+00:00,,18.24
2022-04-20 23:26:13+00:00,,18.36
2022-04-20 23:26:36+00:00,152.0,
2022-04-20 23:26:42+00:00,,18.24
2022-04-20 23:27:11+00:00,,18.24
2022-04-20 23:27:35+00:00,152.0,
2022-04-20 23:27:40+00:00,,18.36
2022-04-20 23:28:09+00:00,,18.24
2022-04-20 23:28:34+00:00,152.0,
2022-04-20 23:28:38+00:00,,18.24
2022-04-20 23:29:07+00:00,,18.24
2022-04-20 23:29:33+00:00,152.0,
2022-04-20 23:29:36+00:00,,18.24
2022-04-20 23:30:05+00:00,,18.24
2022-04-20 23:30:32+00:00,151.0,
2022-04-20 23:30:34+00:00,,18.12
2022-04-20 23:31:03+00:00,,18.12
2022-04-20 23:31:31+00:00,152.0,
2022-04-20 23:31:32+00:00,,18.24
2022-04-20 23:32:01+00:00,,18.24
2022-04-20 23:32:30+00:00,152.0,18.24
2022-04-20 23:32:59+00:00,,18.24
2022-04-20 23:33:28+00:00,,18.24
2022-04-20 23:33:29+00:00,153.0,
2022-04-20 23:33:57+00:00,,18.36
2022-04-20 23:34:26+00:00,,18.36
2022-04-20 23:34:28+00:00,153.0,
2022-04-20 23:34:55+00:00,,18.36
2022-04-20 23:35:24+00:00,,18.36
2022-04-20 23:35:27+00:00,152.0,
2022-04-20 23:35:53+00:00,,18.36
2022-04-20 23:36:22+00:00,,18.36
2022-04-20 23:36:26+00:00,153.0,
2022-04-20 23:36:51+00:00,,18.36
2022-04-20 23:37:20+00:00,,18.36
2022-04-20 23:37:25+00:00,153.0,
2022-04-20 23:37:49+00:00,,18.36
2022-04-20 23:38:18+00:00,,18.36
2022-04-20 23:38:24+00:00,153.0,
2022-04-20 23:38:47+00:00,,18.36
2022-04-20 23:39:16+00:00,,18.36
2022-04-20 23:39:23+00:00,153.0,
2022-04-20 23:39:45+00:00,,18.36
2022-04-20 23:40:14+00:00,,18.48
2022-04-20 23:40:22+00:00,153.0,
2022-04-20 23:40:43+00:00,,18.36
2022-04-20 23:41:12+00:00,,18.48
2022-04-20 23:41:21+00:00,153.0,
2022-04-20 23:41:41+00:00,,18.36
2022-04-20 23:42:10+00:00,,18.48
2022-04-20 23:42:20+00:00,154.0,
2022-04-20 23:42:39+00:00,,18.36
2022-04-20 23:43:08+00:00,,18.36
2022-04-20 23:43:19+00:00,154.0,
2022-04-20 23:43:37+00:00,,18.36
2022-04-20 23:44:06+00:00,,18.48
2022-04-20 23:44:18+00:00,153.0,
2022-04-20 23:44:35+00:00,,18.36
2022-04-20 23:45:04+00:00,,18.48
2022-04-20 23:45:17+00:00,154.0,
2022-04-20 23:45:33+00:00,,18.48
2022-04-20 23:46:02+00:00,,18.36
2022-04-20 23:46:16+00:00,154.0,
2022-04-20 23:46:31+00:00,,18.48
2022-04-20 23:47:00+00:00,,18.48
2022-04-20 23:47:15+00:00,154.0,
2022-04-20 23:47:29+00:00,,18.48
2022-04-20 23:47:58+00:00,,18.48
2022-04-20 23:48:14+00:00,154.0,
2022-04-20 23:48:27+00:00,,18.48
2022-04-20 23:48:56+00:00,,18.48
2022-04-20 23:49:14+00:00,154.0,
2022-04-20 23:49:25+00:00,,18.48
2022-04-20 23:49:55+00:00,,18.48
2022-04-20 23:50:13+00:00,154.0,
2022-04-20 23:50:24+00:00,,18.48
2022-04-20 23:50:53+00:00,,18.48
2022-04-20 23:51:12+00:00,154.0,
2022-04-20 23:51:22+00:00,,18.48
2022-04-20 23:51:51+00:00,,18.6
2022-04-20 23:52:11+00:00,154.0,
2022-04-20 23:52:20+00:00,,18.48
2022-04-20 23:52:49+00:00,,18.48
2022-04-20 23:53:10+00:00,155.0,
2022-04-20 23:53:18+00:00,,18.48
2022-04-20 23:53:47+00:00,,18.6
2022-04-20 23:54:09+00:00,155.0,
2022-04-20 23:54:16+00:00,,18.6
2022-04-20 23:54:45+00:00,,18.6
2022-04-20 23:55:08+00:00,155.0,
2022-04-20 23:55:14+00:00,,18.6
2022-04-20 23:55:43+00:00,,18.6
2022-04-20 23:56:07+00:00,155.0,
2022-04-20 23:56:12+00:00,,18.6
2022-04-20 23:56:41+00:00,,18.6
2022-04-20 23:57:06+00:00,155.0,
2022-04-20 23:57:10+00:00,,18.6
2022-04-20 23:57:39+00:00,,18.6
2022-04-20 23:58:05+00:00,155.0,
2022-04-20 23:58:08+00:00,,18.6
2022-04-20 23:58:37+00:00,,18.6
2022-04-20 23:59:04+00:00,155.0,
2022-04-20 23:59:06+00:00,,18.72
2022-04-20 23:59:35+00:00,,18.72
2022-04-21 00:00:03+00:00,155.0,
2022-04-21 00:00:04+00:00,,18.6
2022-04-21 00:00:33+00:00,,18.6
2022-04-21 00:01:02+00:00,155.0,18.72
2022-04-21 00:01:31+00:00,,18.6
2022-04-21 00:02:00+00:00,,18.72
2022-04-21 00:02:01+00:00,155.0,
2022-04-21 00:02:29+00:00,,18.6
2022-04-21 00:02:58+00:00,,18.6
2022-04-21 00:03:00+00:00,155.0,
2022-04-21 00:03:27+00:00,,18.6
2022-04-21 00:03:56+00:00,,18.6
2022-04-21 00:03:59+00:00,156.0,
2022-04-21 00:04:25+00:00,,18.6
2022-04-21 00:04:54+00:00,,18.6
2022-04-21 00:04:58+00:00,156.0,
2022-04-21 00:05:23+00:00,,18.6
2022-04-21 00:05:52+00:00,,18.6
2022-04-21 00:05:57+00:00,155.0,
2022-04-21 00:06:21+00:00,,18.72
2022-04-21 00:06:50+00:00,,18.6
2022-04-21 00:06:56+00:00,155.0,
2022-04-21 00:07:19+00:00,,18.6
2022-04-21 00:07:48+00:00,,18.6
2022-04-21 00:07:55+00:00,155.0,
2022-04-21 00:08:17+00:00,,18.6
2022-04-21 00:08:46+00:00,,18.6
2022-04-21 00:08:54+00:00,155.0,
2022-04-21 00:09:15+00:00,,18.6
2022-04-21 00:09:44+00:00,,18.6
2022-04-21 00:09:53+00:00,155.0,
2022-04-21 00:10:13+00:00,,18.6
2022-04-21 00:10:42+00:00,,18.48
2022-04-21 00:10:52+00:00,154.0,
2022-04-21 00:11:11+00:00,,18.48
2022-04-21 00:11:40+00:00,,18.48
2022-04-21 00:11:51+00:00,154.0,
2022-04-21 00:12:09+00:00,,18.48
2022-04-21 00:12:38+00:00,,18.48
2022-04-21 00:12:50+00:00,154.0,
2022-04-21 00:13:07+00:00,,18.48
2022-04-21 00:13:36+00:00,,18.48
2022-04-21 00:13:49+00:00,153.0,
2022-04-21 00:14:05+00:00,,18.36
2022-04-21 00:14:34+00:00,,18.48
2022-04-21 00:14:48+00:00,153.0,
2022-04-21 00:15:03+00:00,,18.48
2022-04-21 00:15:32+00:00,,18.36
2022-04-21 00:15:47+00:00,153.0,
2022-04-21 00:16:01+00:00,,18.36
2022-04-21 00:16:30+00:00,,18.36
2022-04-21 00:16:46+00:00,153.0,
2022-04-21 00:16:59+00:00,,18.36
2022-04-21 00:17:28+00:00,,18.36
2022-04-21 00:17:45+00:00,153.0,
2022-04-21 00:17:57+00:00,,18.36
2022-04-21 00:18:26+00:00,,18.36
2022-04-21 00:18:44+00:00,152.0,
2022-04-21 00:18:55+00:00,,18.36
2022-04-21 00:19:24+00:00,,18.24
2022-04-21 00:19:43+00:00,152.0,
2022-04-21 00:19:53+00:00,,18.24
2022-04-21 00:20:22+00:00,,18.24
2022-04-21 00:20:42+00:00,152.0,
2022-04-21 00:20:51+00:00,,18.24
2022-04-21 00:21:20+00:00,,18.24
2022-04-21 00:21:41+00:00,151.0,
2022-04-21 00:21:49+00:00,,18.24
2022-04-21 00:22:18+00:00,,18.12
2022-04-21 00:22:40+00:00,151.0,
2022-04-21 00:22:47+00:00,,18.12
2022-04-21 00:23:16+00:00,,18.12
2022-04-21 00:23:39+00:00,151.0,
2022-04-21 00:23:45+00:00,,18.12
2022-04-21 00:24:14+00:00,,18.12
2022-04-21 00:24:38+00:00,151.0,
2022-04-21 00:24:43+00:00,,18.12
2022-04-21 00:25:12+00:00,,18.12
2022-04-21 00:25:37+00:00,150.0,
2022-04-21 00:25:41+00:00,,18.12
2022-04-21 00:26:10+00:00,,18.12
2022-04-21 00:26:36+00:00,150.0,
2022-04-21 00:26:39+00:00,,18.12
2022-04-21 00:27:08+00:00,,18.0
2022-04-21 00:27:35+00:00,150.0,
2022-04-21 00:27:37+00:00,,18.12
2022-04-21 00:28:06+00:00,,18.12
2022-04-21 00:28:34+00:00,150.0,
2022-04-21 00:28:35+00:00,,18.0
2022-04-21 00:29:04+00:00,,18.0
2022-04-21 00:29:33+00:00,150.0,18.0
2022-04-21 00:30:02+00:00,,18.0
2022-04-21 00:30:31+00:00,,18.0
2022-04-21 00:30:32+00:00,151.0,
2022-04-21 00:31:00+00:00,,18.0
2022-04-21 00:31:29+00:00,,18.0
2022-04-21 00:31:31+00:00,150.0,
2022-04-21 00:31:58+00:00,,18.0
2022-04-21 00:32:27+00:00,,18.0
2022-04-21 00:32:30+00:00,150.0,
2022-04-21 00:32:56+00:00,,18.0
2022-04-21 00:33:25+00:00,,18.0
2022-04-21 00:33:29+00:00,150.0,
2022-04-21 00:33:54+00:00,,18.0
2022-04-21 00:34:23+00:00,,18.0
2022-04-21 00:34:28+00:00,150.0,
2022-04-21 00:34:52+00:00,,18.0
2022-04-21 00:35:21+00:00,,18.0
2022-04-21 00:35:27+00:00,150.0,
2022-04-21 00:35:50+00:00,,18.0
2022-04-21 00:36:19+00:00,,18.0
2022-04-21 00:36:26+00:00,150.0,
2022-04-21 00:36:48+00:00,,18.0
2022-04-21 00:37:17+00:00,,18.0
2022-04-21 00:37:25+00:00,150.0,
2022-04-21 00:37:46+00:00,,18.0
2022-04-21 00:38:15+00:00,,18.0
2022-04-21 00:38:24+00:00,150.0,
2022-04-21 00:38:44+00:00,,17.88
2022-04-21 00:39:13+00:00,,17.88
2022-04-21 00:39:23+00:00,149.0,
2022-04-21 00:39:42+00:00,,18.0
2022-04-21 00:40:11+00:00,,17.88
2022-04-21 00:40:22+00:00,149.0,
2022-04-21 00:40:40+00:00,,18.0
2022-04-21 00:41:09+00:00,,17.88
2022-04-21 00:41:21+00:00,149.0,
2022-04-21 00:41:38+00:00,,17.88
2022-04-21 00:42:07+00:00,,17.88
2022-04-21 00:42:20+00:00,149.0,
2022-04-21 00:42:36+00:00,,17.88
2022-04-21 00:43:05+00:00,,17.88
2022-04-21 00:43:19+00:00,149.0,
2022-04-21 00:43:34+00:00,,17.88
2022-04-21 00:44:03+00:00,,17.88
2022-04-21 00:44:18+00:00,149.0,
2022-04-21 00:44:32+00:00,,17.88
2022-04-21 00:45:01+00:00,,17.88
2022-04-21 00:45:17+00:00,149.0,
2022-04-21 00:45:30+00:00,,17.88
2022-04-21 00:45:59+00:00,,17.88
2022-04-21 00:46:16+00:00,149.0,
2022-04-21 00:46:28+00:00,,17.88
2022-04-21 00:46:57+00:00,,17.88
2022-04-21 00:47:15+00:00,149.0,
2022-04-21 00:47:26+00:00,,17.88
2022-04-21 00:47:55+00:00,,17.88
2022-04-21 00:48:14+00:00,149.0,
2022-04-21 00:48:24+00:00,,17.88
2022-04-21 00:48:53+00:00,,17.88
2022-04-21 00:49:13+00:00,149.0,
2022-04-21 00:49:22+00:00,,17.88
2022-04-21 00:49:51+00:00,,17.88
2022-04-21 00:50:12+00:00,149.0,
2022-04-21 00:50:20+00:00,,17.88
2022-04-21 00:50:50+00:00,,17.88
2022-04-21 00:51:11+00:00,149.0,
2022-04-21 00:51:19+00:00,,17.88
2022-04-21 00:51:48+00:00,,17.88
2022-04-21 00:52:10+00:00,149.0,
2022-04-21 00:52:17+00:00,,17.88
2022-04-21 00:52:46+00:00,,17.88
2022-04-21 00:53:09+00:00,149.0,
2022-04-21 00:53:15+00:00,,17.88
2022-04-21 00:53:44+00:00,,17.88
2022-04-21 00:54:08+00:00,149.0,
2022-04-21 00:54:13+00:00,,17.88
2022-04-21 00:54:42+00:00,,17.88
2022-04-21 00:55:07+00:00,149.0,
2022-04-21 00:55:11+00:00,,17.88
2022-04-21 00:55:40+00:00,,17.88
2022-04-21 00:56:06+00:00,149.0,
2022-04-21 00:56:09+00:00,,17.88
2022-04-21 00:56:38+00:00,,17.88
2022-04-21 00:57:05+00:00,149.0,
2022-04-21 00:57:07+00:00,,17.88
2022-04-21 00:57:36+00:00,,17.88
2022-04-21 00:58:04+00:00,149.0,
2022-04-21 00:58:05+00:00,,17.88
2022-04-21 00:58:34+00:00,,17.88
2022-04-21 00:59:03+00:00,149.0,17.88
2022-04-21 00:59:32+00:00,,17.88
2022-04-21 01:00:01+00:00,,17.88
2022-04-21 01:00:02+00:00,149.0,
2022-04-21 01:00:30+00:00,,17.88
2022-04-21 01:00:59+00:00,,18.0
2022-04-21 01:01:01+00:00,149.0,
2022-04-21 01:01:28+00:00,,17.88
2022-04-21 01:01:57+00:00,,17.88
2022-04-21 01:02:00+00:00,150.0,
2022-04-21 01:02:26+00:00,,17.88
2022-04-21 01:02:55+00:00,,18.0
2022-04-21 01:02:59+00:00,150.0,
2022-04-21 01:03:24+00:00,,18.0
2022-04-21 01:03:53+00:00,,18.0
2022-04-21 01:03:58+00:00,150.0,
2022-04-21 01:04:22+00:00,,17.88
2022-04-21 01:04:51+00:00,,17.88
2022-04-21 01:04:57+00:00,150.0,
2022-04-21 01:05:20+00:00,,18.0
2022-04-21 01:05:49+00:00,,18.0
2022-04-21 01:05:56+00:00,150.0,
2022-04-21 01:06:18+00:00,,17.88
2022-04-21 01:06:47+00:00,,18.0
2022-04-21 01:06:55+00:00,149.0,
2022-04-21 01:07:16+00:00,,17.88
2022-04-21 01:07:45+00:00,,17.88
2022-04-21 01:07:54+00:00,150.0,
2022-04-21 01:08:14+00:00,,18.0
2022-04-21 01:08:43+00:00,,17.88
2022-04-21 01:08:53+00:00,150.0,
2022-04-21 01:09:12+00:00,,18.0
2022-04-21 01:09:41+00:00,,17.88
2022-04-21 01:09:52+00:00,149.0,
2022-04-21 01:10:10+00:00,,18.0
2022-04-21 01:10:39+00:00,,18.0
2022-04-21 01:10:51+00:00,149.0,
2022-04-21 01:11:08+00:00,,18.0
2022-04-21 01:11:37+00:00,,17.88
2022-04-21 01:11:50+00:00,150.0,
2022-04-21 01:12:06+00:00,,17.88
2022-04-21 01:12:35+00:00,,18.0
2022-04-21 01:12:49+00:00,150.0,
2022-04-21 01:13:04+00:00,,18.0
2022-04-21 01:13:33+00:00,,18.0
2022-04-21 01:13:48+00:00,150.0,
2022-04-21 01:14:02+00:00,,18.0
2022-04-21 01:14:31+00:00,,18.0
2022-04-21 01:14:47+00:00,150.0,
2022-04-21 01:15:00+00:00,,18.0
2022-04-21 01:15:29+00:00,,18.0
2022-04-21 01:15:46+00:00,150.0,
2022-04-21 01:15:58+00:00,,17.88
2022-04-21 01:16:27+00:00,,18.0
2022-04-21 01:16:45+00:00,150.0,
2022-04-21 01:16:56+00:00,,18.0
2022-04-21 01:17:25+00:00,,18.0
2022-04-21 01:17:44+00:00,150.0,
2022-04-21 01:17:54+00:00,,18.0
2022-04-21 01:18:23+00:00,,18.0
2022-04-21 01:18:43+00:00,151.0,
2022-04-21 01:18:52+00:00,,18.0
2022-04-21 01:19:21+00:00,,18.12
2022-04-21 01:19:42+00:00,150.0,
2022-04-21 01:19:50+00:00,,18.0
2022-04-21 01:20:19+00:00,,18.0
2022-04-21 01:20:41+00:00,150.0,
2022-04-21 01:20:48+00:00,,18.12
2022-04-21 01:21:17+00:00,,18.12
2022-04-21 01:21:40+00:00,151.0,
2022-04-21 01:21:46+00:00,,18.12
2022-04-21 01:22:15+00:00,,18.12
2022-04-21 01:22:39+00:00,151.0,
2022-04-21 01:22:44+00:00,,18.12
2022-04-21 01:23:13+00:00,,18.12
2022-04-21 01:23:38+00:00,152.0,
2022-04-21 01:23:42+00:00,,18.24
2022-04-21 01:24:11+00:00,,18.24
2022-04-21 01:24:37+00:00,152.0,
2022-04-21 01:24:40+00:00,,18.24
2022-04-21 01:25:09+00:00,,18.24
2022-04-21 01:25:36+00:00,153.0,
2022-04-21 01:25:38+00:00,,18.36
2022-04-21 01:26:07+00:00,,18.24
2022-04-21 01:26:35+00:00,153.0,
2022-04-21 01:26:36+00:00,,18.36
2022-04-21 01:27:05+00:00,,18.36
2022-04-21 01:27:34+00:00,153.0,18.36
2022-04-21 01:28:03+00:00,,18.36
2022-04-21 01:28:32+00:00,,18.36
2022-04-21 01:28:33+00:00,153.0,
2022-04-21 01:29:01+00:00,,18.36
2022-04-21 01:29:30+00:00,,18.48
2022-04-21 01:29:32+00:00,153.0,
2022-04-21 01:29:59+00:00,,18.48
2022-04-21 01:30:28+00:00,,18.48
2022-04-21 01:30:31+00:00,154.0,
2022-04-21 01:30:57+00:00,,18.48
2022-04-21 01:31:26+00:00,,18.48
2022-04-21 01:31:30+00:00,154.0,
2022-04-21 01:31:55+00:00,,18.48
2022-04-21 01:32:24+00:00,,18.48
2022-04-21 01:32:29+00:00,154.0,
2022-04-21 01:32:53+00:00,,18.48
2022-04-21 01:33:22+00:00,,18.48
2022-04-21 01:33:28+00:00,154.0,
2022-04-21 01:33:51+00:00,,18.48
2022-04-21 01:34:20+00:00,,18.48
2022-04-21 01:34:27+00:00,155.0,
2022-04-21 01:34:49+00:00,,18.48
2022-04-21 01:35:18+00:00,,18.6
2022-04-21 01:35:26+00:00,155.0,
2022-04-21 01:35:47+00:00,,18.6
2022-04-21 01:36:16+00:00,,18.6
2022-04-21 01:36:25+00:00,155.0,
2022-04-21 01:36:45+00:00,,18.6
2022-04-21 01:37:14+00:00,,18.6
2022-04-21 01:37:24+00:00,155.0,
2022-04-21 01:37:43+00:00,,18.6
2022-04-21 01:38:12+00:00,,18.6
2022-04-21 01:38:23+00:00,155.0,
2022-04-21 01:38:41+00:00,,18.6
2022-04-21 01:39:10+00:00,,18.6
2022-04-21 01:39:22+00:00,155.0,
2022-04-21 01:39:39+00:00,,18.6
2022-04-21 01:40:08+00:00,,18.6
2022-04-21 01:40:21+00:00,156.0,
2022-04-21 01:40:37+00:00,,18.6
2022-04-21 01:41:06+00:00,,18.72
2022-04-21 01:41:20+00:00,156.0,
2022-04-21 01:41:35+00:00,,18.72
2022-04-21 01:42:04+00:00,,18.72
2022-04-21 01:42:19+00:00,156.0,
2022-04-21 01:42:33+00:00,,18.72
2022-04-21 01:43:02+00:00,,18.72
2022-04-21 01:43:18+00:00,156.0,
2022-04-21 01:43:31+00:00,,18.72
2022-04-21 01:44:00+00:00,,18.72
2022-04-21 01:44:17+00:00,156.0,
2022-04-21 01:44:29+00:00,,18.72
2022-04-21 01:44:58+00:00,,18.72
2022-04-21 01:45:16+00:00,156.0,
2022-04-21 01:45:27+00:00,,18.72
2022-04-21 01:45:56+00:00,,18.72
2022-04-21 01:46:15+00:00,157.0,
2022-04-21 01:46:25+00:00,,18.72
2022-04-21 01:46:54+00:00,,18.72
2022-04-21 01:47:14+00:00,156.0,
2022-04-21 01:47:23+00:00,,18.84
2022-04-21 01:47:52+00:00,,18.72
2022-04-21 01:48:13+00:00,157.0,
2022-04-21 01:48:21+00:00,,18.84
2022-04-21 01:48:50+00:00,,18.72
2022-04-21 01:49:12+00:00,156.0,
2022-04-21 01:49:19+00:00,,18.72
2022-04-21 01:49:48+00:00,,18.84
2022-04-21 01:50:11+00:00,157.0,
2022-04-21 01:50:17+00:00,,18.72
2022-04-21 01:50:46+00:00,,18.72
2022-04-21 01:51:10+00:00,156.0,
2022-04-21 01:51:15+00:00,,18.72
2022-04-21 01:51:44+00:00,,18.72
2022-04-21 01:52:09+00:00,156.0,
2022-04-21 01:52:14+00:00,,18.72
2022-04-21 01:52:43+00:00,,18.72
2022-04-21 01:53:08+00:00,156.0,
2022-04-21 01:53:12+00:00,,18.72
2022-04-21 01:53:41+00:00,,18.72
2022-04-21 01:54:07+00:00,156.0,
2022-04-21 01:54:10+00:00,,18.72
2022-04-21 01:54:39+00:00,,18.72
2022-04-21 01:55:06+00:00,156.0,
2022-04-21 01:55:08+00:00,,18.72
2022-04-21 01:55:37+00:00,,18.72
2022-04-21 01:56:05+00:00,155.0,
2022-04-21 01:56:06+00:00,,18.72
2022-04-21 01:56:35+00:00,,18.6
2022-04-21 01:57:04+00:00,155.0,18.6
2022-04-21 01:57:33+00:00,,18.6
2022-04-21 01:58:02+00:00,,18.6
2022-04-21 01:58:03+00:00,155.0,
2022-04-21 01:58:31+00:00,,18.6
2022-04-21 01:59:00+00:00,,18.6
2022-04-21 01:59:02+00:00,155.0,
2022-04-21 01:59:29+00:00,,18.6
2022-04-21 01:59:58+00:00,,18.48
2022-04-21 02:00:01+00:00,155.0,
2022-04-21 02:00:27+00:00,,18.6
2022-04-21 02:00:56+00:00,,18.48
2022-04-21 02:01:00+00:00,155.0,
2022-04-21 02:01:25+00:00,,18.6
2022-04-21 02:01:54+00:00,,18.6
2022-04-21 02:01:59+00:00,155.0,
2022-04-21 02:02:23+00:00,,18.6
2022-04-21 02:02:52+00:00,,18.48
2022-04-21 02:02:58+00:00,155.0,
2022-04-21 02:03:21+00:00,,18.6
2022-04-21 02:03:50+00:00,,18.6
2022-04-21 02:03:57+00:00,155.0,
2022-04-21 02:04:19+00:00,,18.48
2022-04-21 02:04:48+00:00,,18.6
2022-04-21 02:04:56+00:00,155.0,
2022-04-21 02:05:17+00:00,,18.6
2022-04-21 02:05:46+00:00,,18.6
2022-04-21 02:05:55+00:00,155.0,
2022-04-21 02:06:15+00:00,,18.6
2022-04-21 02:06:44+00:00,,18.6
2022-04-21 02:06:54+00:00,154.0,
2022-04-21 02:07:13+00:00,,18.6
2022-04-21 02:07:42+00:00,,18.48
2022-04-21 02:07:53+00:00,154.0,
2022-04-21 02:08:11+00:00,,18.48
2022-04-21 02:08:40+00:00,,18.6
2022-04-21 02:08:52+00:00,154.0,
2022-04-21 02:09:09+00:00,,18.48
2022-04-21 02:09:38+00:00,,18.48
2022-04-21 02:09:51+00:00,154.0,
2022-04-21 02:10:07+00:00,,18.48
2022-04-21 02:10:36+00:00,,18.48
2022-04-21 02:10:50+00:00,154.0,
2022-04-21 02:11:05+00:00,,18.48
2022-04-21 02:11:34+00:00,,18.48
2022-04-21 02:11:49+00:00,154.0,
2022-04-21 02:12:03+00:00,,18.48
2022-04-21 02:12:32+00:00,,18.48
2022-04-21 02:12:48+00:00,154.0,
2022-04-21 02:13:01+00:00,,18.48
